Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 1000. RT flexibility: 0.4. Blank can be this fraction of a sample: 0.3. S/N ratio: 4. Parts per million flexibility: 7. Processed on: 2019-11-04 09:26:21. 
"Replicate.Name","Mass.Feature","Retention.Time","Area","Background","Height","Mass.Error.PPM","Column","SN.Flag","area.min.Flag","ppm.Flag","RT.Flag","blank.Flag","all.Flags","Area.with.QC"
"180205_Poo_Sept29QC_1","Isoleucine",6.7,231184032,30163058,"9475626",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",231184032
"180205_Poo_Sept29QC_2","Isoleucine",6.75,204344128,37386036,"8240288",-3.6,"HILICPos",NA,NA,NA,NA,NA,"",204344128
"180205_Poo_Sept29QC_3","Isoleucine",6.69,206782656,39304496,"8079083",-4,"HILICPos",NA,NA,NA,NA,NA,"",206782656
"180205_Poo_Sept29QC_4","Isoleucine",6.71,204142720,30487442,"8174030",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",204142720
"180205_Poo_TruePoo_Full1","Isoleucine",6.7,172904848,30011502,"6678440",-3.6,"HILICPos",NA,NA,NA,NA,NA,"",172904848
"180205_Poo_TruePoo_Full2","Isoleucine",6.68,163118240,29448518,"6395634",-3.7,"HILICPos",NA,NA,NA,NA,NA,"",163118240
"180205_Poo_TruePoo_Full3","Isoleucine",6.69,184432128,50681504,"6678893",-4.3,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",184432128
"180205_Poo_TruePoo_Half1","Isoleucine",6.71,96678936,28619728,"3576843",-3.3,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",96678936
"180205_Poo_TruePoo_Half2","Isoleucine",6.69,87035824,33432738,"3101331",-3.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",87035824
"180205_Poo_TruePoo_Half3","Isoleucine",6.68,97204768,37867300,"3277743",-3.8,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",97204768
"180205_Smp_L1C32DCMless10m_A","Isoleucine",6.7,170017424,40315512,"6441407",-3.5,"HILICPos",NA,NA,NA,NA,NA,"",170017424
"180205_Smp_L1C32DCMless10m_B","Isoleucine",6.72,163523952,39083652,"5834286",-3.5,"HILICPos",NA,NA,NA,NA,NA,"",163523952
"180205_Smp_L1C32DCMless10m_C","Isoleucine",6.68,239539456,44410788,"7930572",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",239539456
"180205_Smp_L1C32DCMless20m_A","Isoleucine",6.73,183896240,47319272,"7361884",-3.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",183896240
"180205_Smp_L1C32DCMless20m_B","Isoleucine",6.71,288893440,62211660,"8258705",-3.6,"HILICPos",NA,NA,NA,NA,NA,"",288893440
"180205_Smp_L1C32DCMless20m_C","Isoleucine",6.68,298610592,50330468,"9753998",-3.8,"HILICPos",NA,NA,NA,NA,NA,"",298610592
"180205_Smp_L1C33DCM_A","Isoleucine",6.75,154827488,38822368,"5726962",-3.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",154827488
"180205_Smp_L1C33DCM_B","Isoleucine",6.71,203265456,33176870,"6401528",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",203265456
"180205_Smp_L1C33DCM_C","Isoleucine",6.66,145401840,49663684,"5581703",-3.9,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",145401840
"180205_Smp_L1C33DCMplus10m_A","Isoleucine",6.74,133178096,30995818,"4683286",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",133178096
"180205_Smp_L1C33DCMplus10m_B","Isoleucine",6.71,127091856,59381700,"4193349",-3.7,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",127091856
"180205_Smp_L1C33DCMplus10m_C","Isoleucine",6.66,177322176,47728840,"5605468",-3.6,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",177322176
"180205_Smp_L1C33DCMplus20m_A","Isoleucine",6.72,102671448,32663752,"3866112",-3.4,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",102671448
"180205_Smp_L1C33DCMplus20m_B","Isoleucine",6.74,121118184,44637736,"3741251",-3.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",121118184
"180205_Smp_L1C33DCMplus20m_C","Isoleucine",6.66,150690000,48956960,"4685438",-3.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",150690000
"180205_Smp_L2C1DCMless10m_A","Isoleucine",6.77,207837856,34766492,"7903832",-3.5,"HILICPos",NA,NA,NA,NA,NA,"",207837856
"180205_Smp_L2C1DCMless10m_B","Isoleucine",6.77,239139616,34435064,"9067717",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",239139616
"180205_Smp_L2C1DCMless10m_C","Isoleucine",6.72,212306800,46970236,"7451175",-4.2,"HILICPos",NA,NA,NA,NA,NA,"",212306800
"180205_Smp_L2C1DCMless20m_A","Isoleucine",6.75,191533696,30997392,"7417617",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",191533696
"180205_Smp_L2C1DCMless20m_B","Isoleucine",6.75,200286784,36323664,"7449564",-3.6,"HILICPos",NA,NA,NA,NA,NA,"",200286784
"180205_Smp_L2C1DCMless20m_C","Isoleucine",6.66,166858368,44801904,"6163740",-4,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",166858368
"180205_Smp_L2C2DCM_A","Isoleucine",6.75,179775712,42963460,"7180376",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",179775712
"180205_Smp_L2C2DCM_B","Isoleucine",6.61,190336496,70433464,"4297469",-3.6,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",190336496
"180205_Smp_L2C2DCM_C","Isoleucine",6.71,195916512,52492588,"7262921",-3.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",195916512
"180205_Smp_L2C2DCMplus10m_A","Isoleucine",6.7,190662528,40051628,"7451258",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",190662528
"180205_Smp_L2C2DCMplus10m_B","Isoleucine",6.69,188594240,34879572,"7024354",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",188594240
"180205_Smp_L2C2DCMplus10m_C","Isoleucine",6.69,194727296,46820272,"7071813",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",194727296
"180205_Smp_L2C2DCMplus20m_A","Isoleucine",6.75,153773328,38894404,"5681107",-3.7,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",153773328
"180205_Smp_L2C2DCMplus20m_B","Isoleucine",6.71,151645120,43561560,"5671837",-3.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",151645120
"180205_Smp_L2C2DCMplus20m_C","Isoleucine",6.71,109198440,47169460,"3689760",-4.1,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",109198440
"180205_Std_4uMStdsInH2O_1","Lysine",17.42,24399236,669875,"1008919",-4.3,"HILICPos",NA,NA,NA,NA,NA,"",24399236
"180205_Std_4uMStdsInH2O_2","Lysine",17.52,9099870,48919,"402602",-4.5,"HILICPos",NA,NA,NA,NA,NA,"",9099870
"180205_Std_4uMStdsInMatrix_1","Lysine",17.52,25024008,788523,"1084743",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",25024008
"180205_Std_4uMStdsInMatrix_2","Lysine",17.39,9215048,389687,"348382",-4.5,"HILICPos",NA,NA,NA,NA,NA,"",9215048
"180205_Blk_MQBlk_1","Lysine",16.87,507422,436090,"12613",-4.6,"HILICPos","SN.Flag",NA,NA,NA,"blank.Flag","SN.Flag, blank.Flag",507422
"180205_Blk_MQBlk_2","Lysine",17.46,96302,0,"18014",-1.4,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",96302
"180205_Blk_MQBlk_3","Lysine",17.57,179405,0,"18543",-4.6,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",179405
"180205_Blk_SWBlk_1","Lysine",17.54,221504,417478,"10045",-4.6,"HILICPos","SN.Flag",NA,NA,NA,"blank.Flag","SN.Flag, blank.Flag",221504
"180205_Blk_SWBlk_2","Lysine",17.02,49930,449767,"6532",-4.7,"HILICPos","SN.Flag",NA,NA,NA,"blank.Flag","SN.Flag, blank.Flag",49930
"180205_Blk_SWBlk_3","Lysine",17.08,791852,0,"21980",-4.3,"HILICPos",NA,NA,NA,NA,NA,"",791852
"180205_Poo_Sept29QC_1","Lysine",17.35,2591741,632070,"86726",-4.5,"HILICPos",NA,NA,NA,NA,NA,"",2591741
"180205_Poo_Sept29QC_2","Lysine",17.09,1730636,169560,"42288",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",1730636
"180205_Poo_Sept29QC_3","Lysine",17.29,2385352,29694,"44896",-5.2,"HILICPos",NA,NA,NA,NA,NA,"",2385352
"180205_Poo_Sept29QC_4","Lysine",17.11,919081,818476,"30926",-4.4,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",919081
"180205_Poo_TruePoo_Full1","Lysine",17.32,3346084,573155,"117139",-4.4,"HILICPos",NA,NA,NA,NA,NA,"",3346084
"180205_Poo_TruePoo_Full2","Lysine",17.15,1647218,672607,"47368",-4.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",1647218
"180205_Poo_TruePoo_Full3","Lysine",17.2,2355230,0,"61846",-4.8,"HILICPos",NA,NA,NA,NA,NA,"",2355230
"180205_Poo_TruePoo_Half1","Lysine",17.37,2664757,433010,"92789",-4.3,"HILICPos",NA,NA,NA,NA,NA,"",2664757
"180205_Poo_TruePoo_Half2","Lysine",17.17,1567909,103348,"40081",-4.4,"HILICPos",NA,NA,NA,NA,NA,"",1567909
"180205_Poo_TruePoo_Half3","Lysine",17.26,1348863,147314,"36947",-4.7,"HILICPos",NA,NA,NA,NA,NA,"",1348863
"180205_Smp_L1C32DCMless10m_A","Lysine",17.31,3610814,953944,"103308",-4.9,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",3610814
"180205_Smp_L1C32DCMless10m_B","Lysine",17.23,2403202,252394,"69814",-4.5,"HILICPos",NA,NA,NA,NA,NA,"",2403202
"180205_Smp_L1C32DCMless10m_C","Lysine",17.28,3296282,0,"82080",-4.8,"HILICPos",NA,NA,NA,NA,NA,"",3296282
"180205_Smp_L1C32DCMless20m_A","Lysine",17.18,1843234,763217,"66347",-4.4,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",1843234
"180205_Smp_L1C32DCMless20m_B","Lysine",17.22,4876112,0,"137709",-4.3,"HILICPos",NA,NA,NA,NA,NA,"",4876112
"180205_Smp_L1C32DCMless20m_C","Lysine",17.31,4182763,0,"110546",-4.6,"HILICPos",NA,NA,NA,NA,NA,"",4182763
"180205_Smp_L1C33DCM_A","Lysine",17.1,2546633,34579,"69366",-4.5,"HILICPos",NA,NA,NA,NA,NA,"",2546633
"180205_Smp_L1C33DCM_B","Lysine",17.15,4925057,0,"120043",-4.2,"HILICPos",NA,NA,NA,NA,NA,"",4925057
"180205_Smp_L1C33DCM_C","Lysine",17.17,1855999,268623,"53472",-4.9,"HILICPos",NA,NA,NA,NA,NA,"",1855999
"180205_Smp_L1C33DCMplus10m_A","Lysine",17.27,5022934,624021,"156334",-4.6,"HILICPos",NA,NA,NA,NA,NA,"",5022934
"180205_Smp_L1C33DCMplus10m_B","Lysine",17.22,2068601,1205501,"69061",-4.1,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",2068601
"180205_Smp_L1C33DCMplus10m_C","Lysine",17.28,3337052,0,"89483",-4.6,"HILICPos",NA,NA,NA,NA,NA,"",3337052
"180205_Smp_L1C33DCMplus20m_A","Lysine",17.14,2671225,0,"60161",-4.6,"HILICPos",NA,NA,NA,NA,NA,"",2671225
"180205_Smp_L1C33DCMplus20m_B","Lysine",17.2,1713500,127559,"45295",-4.4,"HILICPos",NA,NA,NA,NA,NA,"",1713500
"180205_Smp_L1C33DCMplus20m_C","Lysine",17.23,1747295,1210055,"59392",-4.5,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",1747295
"180205_Smp_L2C1DCMless10m_A","Lysine",17.06,2237942,644482,"66000",-4.3,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",2237942
"180205_Smp_L2C1DCMless10m_B","Lysine",17.11,1156513,975223,"38218",-4.1,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",1156513
"180205_Smp_L2C1DCMless10m_C","Lysine",17.17,2370899,0,"52157",-5,"HILICPos",NA,NA,NA,NA,NA,"",2370899
"180205_Smp_L2C1DCMless20m_A","Lysine",17.32,2681321,1140985,"75003",-4.4,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",2681321
"180205_Smp_L2C1DCMless20m_B","Lysine",17.26,1924621,358538,"52414",-4.3,"HILICPos",NA,NA,NA,NA,NA,"",1924621
"180205_Smp_L2C1DCMless20m_C","Lysine",17.34,1016868,961903,"35196",-4.7,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",1016868
"180205_Smp_L2C2DCM_A","Lysine",17.13,1200059,1127771,"38581",-5.1,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",1200059
"180205_Smp_L2C2DCM_B","Lysine",17.25,5782931,3794,"147455",-4.4,"HILICPos",NA,NA,NA,NA,NA,"",5782931
"180205_Smp_L2C2DCM_C","Lysine",17.31,2416557,209746,"57374",-4.6,"HILICPos",NA,NA,NA,NA,NA,"",2416557
"180205_Smp_L2C2DCMplus10m_A","Lysine",17.27,2402566,663850,"70509",-4.7,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",2402566
"180205_Smp_L2C2DCMplus10m_B","Lysine",17.25,2209044,0,"55228",-4.4,"HILICPos",NA,NA,NA,NA,NA,"",2209044
"180205_Smp_L2C2DCMplus10m_C","Lysine",17.37,2338363,166885,"57867",-5.1,"HILICPos",NA,NA,NA,NA,NA,"",2338363
"180205_Smp_L2C2DCMplus20m_A","Lysine",17.24,2081094,826638,"63104",-4.9,"HILICPos","SN.Flag",NA,NA,NA,NA,"SN.Flag, ",2081094
"180205_Smp_L2C2DCMplus20m_B","Lysine",17.23,2093201,329824,"47134",-4.6,"HILICPos",NA,NA,NA,NA,NA,"",2093201
"180205_Smp_L2C2DCMplus20m_C","Lysine",17.23,1194629,0,"40074",-4.8,"HILICPos",NA,NA,NA,NA,NA,"",1194629
"180205_Std_4uMStdsInH2O_1","Methionine",7.79,167136272,1293383,"10689713",-3.6,"HILICPos",NA,NA,NA,NA,NA,"",167136272
"180205_Std_4uMStdsInH2O_2","Methionine",7.3,104294584,879730,"4637413",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",104294584
"180205_Std_4uMStdsInMatrix_1","Methionine",7.77,147268928,0,"7631419",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",147268928
"180205_Std_4uMStdsInMatrix_2","Methionine",7.27,96625768,1431365,"3424418",-4.1,"HILICPos",NA,NA,NA,NA,NA,"",96625768
"180205_Blk_MQBlk_1","Methionine",7.2,0,0,"0",NA,"HILICPos",NA,"area.min.Flag",NA,NA,NA,"area.min.Flag, ",NA
"180205_Blk_MQBlk_2","Methionine",6.72,0,0,"0",NA,"HILICPos",NA,"area.min.Flag",NA,NA,NA,"area.min.Flag, ",NA
"180205_Blk_MQBlk_3","Methionine",6.29,0,0,"0",NA,"HILICPos",NA,"area.min.Flag",NA,NA,NA,"area.min.Flag, ",NA
"180205_Blk_SWBlk_1","Methionine",6.27,0,0,"0",NA,"HILICPos",NA,"area.min.Flag",NA,NA,NA,"area.min.Flag, ",NA
"180205_Blk_SWBlk_2","Methionine",6.39,0,0,"0",NA,"HILICPos",NA,"area.min.Flag",NA,NA,NA,"area.min.Flag, ",NA
"180205_Blk_SWBlk_3","Methionine",6.95,0,0,"0",NA,"HILICPos",NA,"area.min.Flag",NA,NA,NA,"area.min.Flag, ",NA
"180205_Poo_Sept29QC_1","Methionine",7.78,1664644,0,"80620",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",1664644
"180205_Poo_Sept29QC_2","Methionine",7.79,1000791,0,"47345",-2.9,"HILICPos",NA,NA,NA,NA,NA,"",1000791
"180205_Poo_Sept29QC_3","Methionine",7.58,1086294,0,"59890",-3.8,"HILICPos",NA,NA,NA,NA,NA,"",1086294
"180205_Poo_Sept29QC_4","Methionine",7.79,1099246,0,"55060",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",1099246
"180205_Poo_TruePoo_Full1","Methionine",7.84,3630189,0,"187024",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",3630189
"180205_Poo_TruePoo_Full2","Methionine",7.77,2842928,0,"139248",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",2842928
"180205_Poo_TruePoo_Full3","Methionine",7.49,3097764,0,"132265",-4.2,"HILICPos",NA,NA,NA,NA,NA,"",3097764
"180205_Poo_TruePoo_Half1","Methionine",7.84,1835004,0,"100791",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",1835004
"180205_Poo_TruePoo_Half2","Methionine",7.82,1363186,0,"66688",-3.1,"HILICPos",NA,NA,NA,NA,NA,"",1363186
"180205_Poo_TruePoo_Half3","Methionine",7.62,1446165,0,"74185",-3.8,"HILICPos",NA,NA,NA,NA,NA,"",1446165
"180205_Smp_L1C32DCMless10m_A","Methionine",7.91,5289650,0,"236954",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",5289650
"180205_Smp_L1C32DCMless10m_B","Methionine",7.73,4411309,0,"202490",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",4411309
"180205_Smp_L1C32DCMless10m_C","Methionine",7.49,5464517,0,"202873",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",5464517
"180205_Smp_L1C32DCMless20m_A","Methionine",7.88,3710950,0,"148290",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",3710950
"180205_Smp_L1C32DCMless20m_B","Methionine",7.7,12115489,0,"513721",-3.6,"HILICPos",NA,NA,NA,NA,NA,"",12115489
"180205_Smp_L1C32DCMless20m_C","Methionine",7.46,9442073,0,"349510",-3.8,"HILICPos",NA,NA,NA,NA,NA,"",9442073
"180205_Smp_L1C33DCM_A","Methionine",7.9,4811370,0,"199749",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",4811370
"180205_Smp_L1C33DCM_B","Methionine",7.82,10262212,0,"395179",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",10262212
"180205_Smp_L1C33DCM_C","Methionine",7.67,3103277,0,"125366",-4.1,"HILICPos",NA,NA,NA,NA,NA,"",3103277
"180205_Smp_L1C33DCMplus10m_A","Methionine",7.92,3493373,0,"147698",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",3493373
"180205_Smp_L1C33DCMplus10m_B","Methionine",7.62,4972990,0,"204120",-3.6,"HILICPos",NA,NA,NA,NA,NA,"",4972990
"180205_Smp_L1C33DCMplus10m_C","Methionine",7.49,7197512,0,"261553",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",7197512
"180205_Smp_L1C33DCMplus20m_A","Methionine",7.93,3404054,0,"154686",-3.1,"HILICPos",NA,NA,NA,NA,NA,"",3404054
"180205_Smp_L1C33DCMplus20m_B","Methionine",7.7,2629148,0,"128140",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",2629148
"180205_Smp_L1C33DCMplus20m_C","Methionine",7.53,4513888,0,"180770",-3.8,"HILICPos",NA,NA,NA,NA,NA,"",4513888
"180205_Smp_L2C1DCMless10m_A","Methionine",7.87,3476694,0,"134760",-3.1,"HILICPos",NA,NA,NA,NA,NA,"",3476694
"180205_Smp_L2C1DCMless10m_B","Methionine",7.72,2931285,0,"135084",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",2931285
"180205_Smp_L2C1DCMless10m_C","Methionine",7.41,2972482,0,"116816",-4,"HILICPos",NA,NA,NA,NA,NA,"",2972482
"180205_Smp_L2C1DCMless20m_A","Methionine",7.81,3385189,0,"152634",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",3385189
"180205_Smp_L2C1DCMless20m_B","Methionine",7.7,2177412,0,"92886",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",2177412
"180205_Smp_L2C1DCMless20m_C","Methionine",7.56,2272659,0,"94973",-4.2,"HILICPos",NA,NA,NA,NA,NA,"",2272659
"180205_Smp_L2C2DCM_A","Methionine",7.86,1995677,0,"89673",-3.7,"HILICPos",NA,NA,NA,NA,NA,"",1995677
"180205_Smp_L2C2DCM_B","Methionine",7.66,12569443,0,"483890",-3.5,"HILICPos",NA,NA,NA,NA,NA,"",12569443
"180205_Smp_L2C2DCM_C","Methionine",7.44,3770610,0,"134556",-3.5,"HILICPos",NA,NA,NA,NA,NA,"",3770610
"180205_Smp_L2C2DCMplus10m_A","Methionine",7.89,262966,0,"19689",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",262966
"180205_Smp_L2C2DCMplus10m_B","Methionine",7.78,3597330,0,"161758",-3.1,"HILICPos",NA,NA,NA,NA,NA,"",3597330
"180205_Smp_L2C2DCMplus10m_C","Methionine",7.41,2866789,0,"108534",-4,"HILICPos",NA,NA,NA,NA,NA,"",2866789
"180205_Smp_L2C2DCMplus20m_A","Methionine",7.87,995188,0,"52913",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",995188
"180205_Smp_L2C2DCMplus20m_B","Methionine",7.59,3386731,0,"131830",-3.4,"HILICPos",NA,NA,NA,NA,NA,"",3386731
"180205_Smp_L2C2DCMplus20m_C","Methionine",7.35,679830,0,"38380",-3.9,"HILICPos",NA,NA,NA,NA,NA,"",679830
"180205_Std_4uMStdsInH2O_1","Methionine Sulfoxide",10.09,185711600,2472573,"14906106",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",185711600
"180205_Std_4uMStdsInH2O_2","Methionine Sulfoxide",9.52,64683348,24662,"3339887",-3.3,"HILICPos",NA,NA,NA,NA,NA,"",64683348
"180205_Std_4uMStdsInMatrix_1","Methionine Sulfoxide",10.36,53646812,168616,"2941731",-2.9,"HILICPos",NA,NA,NA,NA,NA,"",53646812
"180205_Std_4uMStdsInMatrix_2","Methionine Sulfoxide",9.75,39682048,0,"893836",-3.7,"HILICPos",NA,NA,NA,NA,NA,"",39682048
"180205_Blk_MQBlk_1","Methionine Sulfoxide",10.05,79783,0,"9470",-1.2,"HILICPos",NA,NA,NA,NA,NA,"",79783
"180205_Blk_MQBlk_2","Methionine Sulfoxide",9.97,0,0,"0",NA,"HILICPos",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_MQBlk_3","Methionine Sulfoxide",9.8,0,0,"0",NA,"HILICPos",NA,"area.min.Flag",NA,NA,"blank.Flag","area.min.Flag, blank.Flag",NA
"180205_Blk_SWBlk_1","Methionine Sulfoxide",9.88,1761,0,"3738",0,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",1761
"180205_Blk_SWBlk_2","Methionine Sulfoxide",10.33,5871,0,"5972",-2.9,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",5871
"180205_Blk_SWBlk_3","Methionine Sulfoxide",10.42,6656,0,"4704",-2.6,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",6656
"180205_Poo_Sept29QC_1","Methionine Sulfoxide",10.45,246293,0,"14550",-2.4,"HILICPos",NA,NA,NA,NA,NA,"",246293
"180205_Poo_Sept29QC_2","Methionine Sulfoxide",10.42,71449,0,"12489",-2.2,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",71449
"180205_Poo_Sept29QC_3","Methionine Sulfoxide",10.33,115736,0,"13669",-3.1,"HILICPos",NA,NA,NA,NA,NA,"",115736
"180205_Poo_Sept29QC_4","Methionine Sulfoxide",10.46,41789,0,"9345",-2.4,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",41789
"180205_Poo_TruePoo_Full1","Methionine Sulfoxide",10.42,355672,0,"17731",-2.5,"HILICPos",NA,NA,NA,NA,NA,"",355672
"180205_Poo_TruePoo_Full2","Methionine Sulfoxide",10.55,77661,0,"13289",-2.2,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",77661
"180205_Poo_TruePoo_Full3","Methionine Sulfoxide",10.21,251468,0,"15587",-2.2,"HILICPos",NA,NA,NA,NA,NA,"",251468
"180205_Poo_TruePoo_Half1","Methionine Sulfoxide",10.56,375300,0,"18508",-2.7,"HILICPos",NA,NA,NA,NA,NA,"",375300
"180205_Poo_TruePoo_Half2","Methionine Sulfoxide",10.52,29871,0,"13036",-0.7,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",29871
"180205_Poo_TruePoo_Half3","Methionine Sulfoxide",10.56,73328,0,"13054",-2.2,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",73328
"180205_Smp_L1C32DCMless10m_A","Methionine Sulfoxide",10.56,231283,0,"16638",-2.5,"HILICPos",NA,NA,NA,NA,NA,"",231283
"180205_Smp_L1C32DCMless10m_B","Methionine Sulfoxide",10.65,29688,0,"7625",-1.9,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",29688
"180205_Smp_L1C32DCMless10m_C","Methionine Sulfoxide",10.23,343084,0,"18511",-3,"HILICPos",NA,NA,NA,NA,NA,"",343084
"180205_Smp_L1C32DCMless20m_A","Methionine Sulfoxide",10.45,334099,0,"18322",-2.7,"HILICPos",NA,NA,NA,NA,NA,"",334099
"180205_Smp_L1C32DCMless20m_B","Methionine Sulfoxide",10.36,479592,0,"25010",-2.4,"HILICPos",NA,NA,NA,NA,NA,"",479592
"180205_Smp_L1C32DCMless20m_C","Methionine Sulfoxide",10.24,380104,0,"20902",-2.6,"HILICPos",NA,NA,NA,NA,NA,"",380104
"180205_Smp_L1C33DCM_A","Methionine Sulfoxide",10.47,47815,0,"9246",-3.6,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",47815
"180205_Smp_L1C33DCM_B","Methionine Sulfoxide",10.46,551750,0,"24481",-3,"HILICPos",NA,NA,NA,NA,NA,"",551750
"180205_Smp_L1C33DCM_C","Methionine Sulfoxide",10.16,114877,0,"12599",-1.8,"HILICPos",NA,NA,NA,NA,NA,"",114877
"180205_Smp_L1C33DCMplus10m_A","Methionine Sulfoxide",10.37,1143592,0,"43532",-3.2,"HILICPos",NA,NA,NA,NA,NA,"",1143592
"180205_Smp_L1C33DCMplus10m_B","Methionine Sulfoxide",10.3,309724,0,"15811",-3,"HILICPos",NA,NA,NA,NA,NA,"",309724
"180205_Smp_L1C33DCMplus10m_C","Methionine Sulfoxide",10.23,64723,0,"11548",-2,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",64723
"180205_Smp_L1C33DCMplus20m_A","Methionine Sulfoxide",10.52,66855,0,"11361",-1.3,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",66855
"180205_Smp_L1C33DCMplus20m_B","Methionine Sulfoxide",10.33,72026,0,"13912",-1.1,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",72026
"180205_Smp_L1C33DCMplus20m_C","Methionine Sulfoxide",10.38,79001,0,"9628",-1.7,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",79001
"180205_Smp_L2C1DCMless10m_A","Methionine Sulfoxide",10.44,58651,0,"11015",-2,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",58651
"180205_Smp_L2C1DCMless10m_B","Methionine Sulfoxide",10.88,8549,0,"7531",-0.6,"HILICPos",NA,NA,NA,NA,"blank.Flag","blank.Flag",8549
